Temperature,Humidity,Value,Opponent,Country,StatsName,FullName,Temperature_zscore,Humidity_zscore,Average_zscore
19,76,0.0,North Macedonia,Austria,Own-goals,Daniel Bachmann,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,1.0,North Macedonia,Austria,Goals conceded,Daniel Bachmann,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Goals,Xaver Schlager,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,1.0,North Macedonia,Austria,Total Attempts,Xaver Schlager,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Attempts on target,Xaver Schlager,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,1.0,North Macedonia,Austria,Attempts off target,Xaver Schlager,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Corners,Xaver Schlager,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Offsides,Xaver Schlager,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Saves,Xaver Schlager,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,1.0,North Macedonia,Austria,Tackles won,Xaver Schlager,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Clearances,Xaver Schlager,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,4.0,North Macedonia,Austria,Recovered balls,Xaver Schlager,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,1.0,North Macedonia,Austria,Fouls committed,Xaver Schlager,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Yellow cards,Xaver Schlager,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Red cards,Xaver Schlager,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,49.0,North Macedonia,Austria,Passes completed,Xaver Schlager,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,88.0,North Macedonia,Austria,Passes accuracy,Xaver Schlager,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,10656.0,North Macedonia,Austria,Distance covered (m),Xaver Schlager,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,4658.0,North Macedonia,Austria,Distance covered in possession (m),Xaver Schlager,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,24.5,North Macedonia,Austria,Top Speed (Km/h),Xaver Schlager,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Own-goals,Xaver Schlager,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Goals conceded,Xaver Schlager,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Goals,Konrad Laimer,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Total Attempts,Konrad Laimer,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Attempts on target,Konrad Laimer,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Attempts off target,Konrad Laimer,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Corners,Konrad Laimer,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Offsides,Konrad Laimer,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Saves,Konrad Laimer,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,1.0,North Macedonia,Austria,Tackles won,Konrad Laimer,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Clearances,Konrad Laimer,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,2.0,North Macedonia,Austria,Recovered balls,Konrad Laimer,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,3.0,North Macedonia,Austria,Fouls committed,Konrad Laimer,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Yellow cards,Konrad Laimer,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Red cards,Konrad Laimer,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,20.0,North Macedonia,Austria,Passes completed,Konrad Laimer,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,65.0,North Macedonia,Austria,Passes accuracy,Konrad Laimer,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,10809.0,North Macedonia,Austria,Distance covered (m),Konrad Laimer,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,4631.0,North Macedonia,Austria,Distance covered in possession (m),Konrad Laimer,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,32.4,North Macedonia,Austria,Top Speed (Km/h),Konrad Laimer,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Own-goals,Konrad Laimer,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Goals conceded,Konrad Laimer,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Goals,Philipp Lienhart,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Total Attempts,Philipp Lienhart,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Attempts on target,Philipp Lienhart,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Attempts off target,Philipp Lienhart,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Corners,Philipp Lienhart,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Offsides,Philipp Lienhart,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Saves,Philipp Lienhart,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Tackles won,Philipp Lienhart,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Clearances,Philipp Lienhart,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,2.0,North Macedonia,Austria,Recovered balls,Philipp Lienhart,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Fouls committed,Philipp Lienhart,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Yellow cards,Philipp Lienhart,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Red cards,Philipp Lienhart,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,30.0,North Macedonia,Austria,Passes completed,Philipp Lienhart,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,83.0,North Macedonia,Austria,Passes accuracy,Philipp Lienhart,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,5246.0,North Macedonia,Austria,Distance covered (m),Philipp Lienhart,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,2262.0,North Macedonia,Austria,Distance covered in possession (m),Philipp Lienhart,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,27.0,North Macedonia,Austria,Top Speed (Km/h),Philipp Lienhart,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Own-goals,Philipp Lienhart,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Goals conceded,Philipp Lienhart,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Goals,Christoph Baumgartner,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,2.0,North Macedonia,Austria,Total Attempts,Christoph Baumgartner,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,2.0,North Macedonia,Austria,Attempts on target,Christoph Baumgartner,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Attempts off target,Christoph Baumgartner,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Corners,Christoph Baumgartner,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Offsides,Christoph Baumgartner,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Saves,Christoph Baumgartner,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Tackles won,Christoph Baumgartner,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,2.0,North Macedonia,Austria,Clearances,Christoph Baumgartner,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,3.0,North Macedonia,Austria,Recovered balls,Christoph Baumgartner,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,2.0,North Macedonia,Austria,Fouls committed,Christoph Baumgartner,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Yellow cards,Christoph Baumgartner,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Red cards,Christoph Baumgartner,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,15.0,North Macedonia,Austria,Passes completed,Christoph Baumgartner,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,58.0,North Macedonia,Austria,Passes accuracy,Christoph Baumgartner,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,6517.0,North Macedonia,Austria,Distance covered (m),Christoph Baumgartner,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,2906.0,North Macedonia,Austria,Distance covered in possession (m),Christoph Baumgartner,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,28.6,North Macedonia,Austria,Top Speed (Km/h),Christoph Baumgartner,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Own-goals,Christoph Baumgartner,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Goals conceded,Christoph Baumgartner,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Goals,Sasa Kalajdzic,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,2.0,North Macedonia,Austria,Total Attempts,Sasa Kalajdzic,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,1.0,North Macedonia,Austria,Attempts on target,Sasa Kalajdzic,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Attempts off target,Sasa Kalajdzic,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Corners,Sasa Kalajdzic,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Offsides,Sasa Kalajdzic,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Saves,Sasa Kalajdzic,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Tackles won,Sasa Kalajdzic,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Clearances,Sasa Kalajdzic,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,2.0,North Macedonia,Austria,Recovered balls,Sasa Kalajdzic,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Fouls committed,Sasa Kalajdzic,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Yellow cards,Sasa Kalajdzic,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Red cards,Sasa Kalajdzic,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,13.0,North Macedonia,Austria,Passes completed,Sasa Kalajdzic,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,93.0,North Macedonia,Austria,Passes accuracy,Sasa Kalajdzic,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,6414.0,North Macedonia,Austria,Distance covered (m),Sasa Kalajdzic,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,2965.0,North Macedonia,Austria,Distance covered in possession (m),Sasa Kalajdzic,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,23.4,North Macedonia,Austria,Top Speed (Km/h),Sasa Kalajdzic,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Own-goals,Sasa Kalajdzic,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,0.0,North Macedonia,Austria,Goals conceded,Sasa Kalajdzic,-1.131248904719205,1.6401957162583876,0.2544734057695913
19,76,1.0,Austria,North Macedonia,Goals,Goran Pandev,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,2.0,Austria,North Macedonia,Total Attempts,Goran Pandev,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,1.0,Austria,North Macedonia,Attempts on target,Goran Pandev,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,1.0,Austria,North Macedonia,Attempts off target,Goran Pandev,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Corners,Goran Pandev,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Offsides,Goran Pandev,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Saves,Goran Pandev,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Tackles won,Goran Pandev,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Clearances,Goran Pandev,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Recovered balls,Goran Pandev,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,1.0,Austria,North Macedonia,Fouls committed,Goran Pandev,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Yellow cards,Goran Pandev,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Red cards,Goran Pandev,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,18.0,Austria,North Macedonia,Passes completed,Goran Pandev,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,69.0,Austria,North Macedonia,Passes accuracy,Goran Pandev,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,10073.0,Austria,North Macedonia,Distance covered (m),Goran Pandev,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,3080.0,Austria,North Macedonia,Distance covered in possession (m),Goran Pandev,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,29.5,Austria,North Macedonia,Top Speed (Km/h),Goran Pandev,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Own-goals,Goran Pandev,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Goals conceded,Goran Pandev,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Goals,Ivan Trickovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Total Attempts,Ivan Trickovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Attempts on target,Ivan Trickovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Attempts off target,Ivan Trickovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Corners,Ivan Trickovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Offsides,Ivan Trickovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Saves,Ivan Trickovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Tackles won,Ivan Trickovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Clearances,Ivan Trickovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Recovered balls,Ivan Trickovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Fouls committed,Ivan Trickovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Yellow cards,Ivan Trickovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Red cards,Ivan Trickovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Passes completed,Ivan Trickovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Passes accuracy,Ivan Trickovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,1418.0,Austria,North Macedonia,Distance covered (m),Ivan Trickovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,410.0,Austria,North Macedonia,Distance covered in possession (m),Ivan Trickovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,22.0,Austria,North Macedonia,Top Speed (Km/h),Ivan Trickovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Own-goals,Ivan Trickovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Goals conceded,Ivan Trickovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Goals,Stefan Ristovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,1.0,Austria,North Macedonia,Total Attempts,Stefan Ristovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Attempts on target,Stefan Ristovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,1.0,Austria,North Macedonia,Attempts off target,Stefan Ristovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
19,76,0.0,Austria,North Macedonia,Corners,Stefan Ristovski,-0.22229465105936366,0.39682208944807196,0.08726371919435415
